State,City,Population
New York,"Hillcrest, NY",7558
New York,"Hillsdale, NY",1927
New York,Hillside Lake,1084
New York,"Hillside, NY",877
New York,Hilton,5952
New York,"Hinsdale, NY",2168
New York,"Hobart, NY",421
New York,"Holbrook, NY",27195
New York,Holland Patent,456
New York,"Holland, NY",1206
New York,"Holley, NY",1756
New York,Holtsville,19714
New York,"Homer, NY",3223
New York,Honeoye Falls,2704
New York,Honeoye,579
New York,Hoosick Falls,3427
New York,Hoosick,6924
New York,Hopewell Junction,376
New York,"Hopewell, NY",3747
New York,"Hope, NY",403
New York,"Hopkinton, NY",1077
New York,"Horicon, NY",1389
New York,Hornby,1706
New York,Hornellsville,4151
New York,Hornell,8404
New York,Horseheads North,2843
New York,Horseheads,6678
New York,"Hortonville, NY",218
New York,"Houghton, NY",1693
New York,Hounsfield,3466
New York,"Howard, NY",1467
New York,Hudson Falls,7225
New York,"Hudson, NY",6576
New York,"Hume, NY",2071
New York,"Humphrey, NY",687
New York,"Hunter, NY",487
New York,Huntington Bay,1433
New York,Huntington Station,33029
New York,"Huntington, NY",18046
New York,"Hurley, NY",3458
New York,"Huron, NY",2118
New York,"Hyde Park, NY",21571
New York,Ilion,7890
New York,"Independence, NY",1167
New York,"Indian Lake, NY",1352
New York,Inlet,333
New York,"Interlaken, NY",621
New York,"Inwood, NY",9792
New York,"Ira, NY",2206
New York,Irondequoit,51692
New York,"Irvington, NY",6581
New York,Ischua,859
New York,"Island Park, NY",4736
New York,"Islandia, NY",3384
New York,Islip Terrace,5389
New York,Islip,18689
New York,"Italy, NY",1141
New York,"Ithaca, NY",30720
New York,"Jackson, NY",1800
New York,"Jamesport, NY",1710
New York,Jamestown West,2408
New York,"Jamestown, NY",30429
New York,"Jasper, NY",1424
New York,"Java, NY",2057
New York,"Jay, NY",2506
New York,Jefferson Heights,1094
New York,Jefferson Valley-Yorktown,14142
New York,"Jeffersonville, NY",345
New York,"Jefferson, NY",1410
New York,"Jericho, NY",13567
New York,"Jerusalem, NY",4469
New York,"Jewett, NY",953
New York,"Johnsburg, NY",2395
New York,"Johnson City, NY",14832
New York,"Johnstown, NY",8389
New York,"Jordan, NY",1341
New York,Junius,1471
New York,Kaser,5015
New York,Katonah,1679
New York,"Keene, NY",1105
New York,Keeseville,1784
New York,"Kendall, NY",2724
New York,"Kenmore, NY",15236
New York,"Kennedy, NY",465
New York,"Kensington, NY",1184
New York,"Kent, NY",13507
New York,Kerhonkson,1684
New York,Keuka Park,1137
New York,Kiantone,1350
New York,"Kinderhook, NY",1192
New York,"Kings Park, NY",17282
New York,"Kings Point, NY",5122
New York,"Kingsbury, NY",12671
New York,"Kingston, NY",23557
New York,"Kirkland, NY",10315
New York,"Kirkwood, NY",5857
New York,Kiryas Joel,22246
New York,"Knox, NY",2692
New York,Kortright,1675
New York,La Fargeville,608
New York,"La Grange, NY",15730
New York,"LaFayette, NY",4952
New York,Lackawanna,17955
New York,"Lacona, NY",567
New York,Lake Carmel,8282
New York,Lake Erie Beach,3872
New York,"Lake George, NY",896
New York,Lake Grove,11241
New York,Lake Katrine,2397
New York,Lake Luzerne-Hadley,2326
New York,Lake Luzerne,3347
New York,Lake Mohegan,6010
New York,"Lake Placid, NY",2465
New York,Lake Pleasant,781
New York,Lake Ronkonkoma,20155
New York,Lake Success,3036
New York,"Lakeland, NY",2786
New York,"Lakeview, NY",5615
New York,"Lakeville, NY",756
New York,"Lakewood, NY",2944
New York,"Lancaster, NY",10294
New York,"Lansing, NY",3653
New York,"Lapeer, NY",767
New York,Larchmont,6111
New York,Lattingtown,1777
New York,Laurel Hollow,2013
New York,"Laurel, NY",1394
New York,"Laurens, NY",260
New York,"Lawrence, NY",6553
New York,Le Ray,21782
New York,"Le Roy, NY",4304
New York,"Lebanon, NY",1332
New York,"Ledyard, NY",1886
New York,"Leeds, NY",377
New York,"Lee, NY",6486
New York,"Leicester, NY",457
New York,"Lenox, NY",9122
New York,"Leon, NY",1365
New York,"Levittown, NY",51881
New York,Lewisboro,12411
New York,"Lewiston, NY",2694
New York,"Lewis, NY",1382
New York,"Lexington, NY",805
New York,"Leyden, NY",1785
New York,"Liberty, NY",4200
New York,Lido Beach,2897
New York,"Lima, NY",2107
New York,Lime Lake-Machias,1358
New York,Lime Lake,867
New York,"Limestone, NY",389
New York,Lincklaen,396
New York,"Lincoln Park, NY",2366
New York,Lincolndale,1521
New York,"Lincoln, NY",2012
New York,"Lindenhurst, NY",27321
New York,Lindley,1967
New York,"Lisbon, NY",4102
New York,"Lisle, NY",309
New York,"Litchfield, NY",1513
New York,"Little Falls, NY",4846
New York,Little Valley,1112
New York,"Liverpool, NY",2305
New York,Livingston Manor,1221
New York,"Livingston, NY",3646
New York,Livonia Center,421
New York,"Livonia, NY",1395
New York,Lloyd Harbor,3686
New York,"Lloyd, NY",10863
New York,Locke,1951
New York,"Lockport, NY",20743
New York,Locust Valley,3406
New York,"Lodi, NY",297
New York,"Long Beach, NY",33664
New York,"Long Lake, NY",711
New York,Lorenz Park,2053
New York,"Lorraine, NY",1037
New York,"Louisville, NY",3145
New York,"Lowville, NY",3451
New York,Lumberland,2468
New York,"Lyme, NY",2185
New York,Lynbrook,19558
New York,Lyncourt,4250
New York,"Lyndonville, NY",812
New York,"Lyndon, NY",707
New York,Lyon Mountain,423
New York,Lyons Falls,569
New York,Lyonsdale,1227
New York,"Lyons, NY",3520
New York,Lysander,21759
New York,Macedon,1492
New York,"Machias, NY",2375
New York,"Macomb, NY",906
New York,"Madison, NY",302
New York,"Madrid, NY",1735
New York,Mahopac,8369
New York,"Maine, NY",5377
New York,Malden-on-Hudson,405
New York,"Malden, NY",421
New York,"Malone, NY",5824
New York,"Malta, NY",14765
New York,Malverne Park Oaks,505
New York,Malverne,8570
New York,Mamakating,12085
New York,Mamaroneck,19302
New York,"Manchester, NY",1678
New York,Manhasset Hills,3592
New York,Manhasset,8080
New York,"Manhattan, NY",1621897
New York,"Manheim, NY",3334
New York,"Manlius, NY",4649
New York,"Mannsville, NY",367
New York,Manorhaven,6700
New York,"Manorville, NY",14314
New York,"Mansfield, NY",808
New York,"Marathon, NY",903
New York,Marbletown,5607
New York,"Marcellus, NY",1781
New York,Marcy,8982
New York,Margaretville,584
New York,Mariaville Lake,722
New York,Marilla,5327
New York,"Marion, NY",4746
New York,"Marlborough, NY",8808
New York,"Marlboro, NY",3669
New York,"Marshall, NY",2131
New York,"Martinsburg, NY",1433
New York,Maryland,1897
New York,"Masonville, NY",1320
New York,Massapequa Park,17206
New York,Massapequa,21685
New York,"Massena, NY",10723
New York,Mastic Beach,14874
New York,Mastic,15481
New York,Matinecock,817
New York,Mattituck,4219
New York,Mattydale,6446
New York,Maybrook,3113
New York,"Mayfield, NY",808
New York,"Mayville, NY",1691
New York,"McDonough, NY",886
New York,McGraw,1032
New York,Mechanicstown,6858
New York,Mechanicville,5172
New York,"Medford, NY",24142
New York,"Medina, NY",5864
New York,Medusa,380
New York,"Melrose Park, NY",2294
New York,"Melville, NY",18985
New York,Menands,4004
New York,"Mendon, NY",9152
New York,Mentz,2378
New York,"Meredith, NY",1529
New York,"Meridian, NY",306
New York,Merrick,22097
New York,Merritt Park,1256
New York,"Mexico, NY",1592
New York,Middle Island,10483
New York,Middleburgh,1455
New York,"Middlebury, NY",1441
New York,"Middlefield, NY",2114
New York,"Middleport, NY",1798
New York,"Middlesex, NY",1495
New York,"Middletown, NY",27728
New York,"Middleville, NY",505
New York,"Milan, NY",2370
New York,"Milford, NY",407
New York,Mill Neck,1010
New York,"Millbrook, NY",1434
New York,Miller Place,12339
New York,"Millerton, NY",946
New York,"Millport, NY",299
New York,"Milo, NY",7006
New York,"Milton, NY",3087
New York,"Mina, NY",1106
New York,"Minden, NY",4297
New York,"Mineola, NY",19028
New York,"Minerva, NY",809
New York,Minetto,1069
New York,Mineville-Witherbee,1703
New York,Mineville,1269
New York,Minisink,4490
New York,Minoa,3529
New York,"Mohawk, NY",2670
New York,Moira,2934
New York,"Monroe, NY",8562
New York,Monsey,18412
New York,Montauk,3326
New York,"Montebello, NY",4646
New York,"Montezuma, NY",1277
New York,"Montgomery, NY",4617
New York,"Monticello, NY",6651
New York,Montour Falls,1694
New York,"Montour, NY",2308
New York,"Montrose, NY",2731
New York,Mooers,442
New York,"Moravia, NY",1251
New York,Moreau,14728
New York,Moriah,4798
New York,Moriches,2838
New York,"Morrisonville, NY",1545
New York,"Morristown, NY",389
New York,"Morrisville, NY",1819
New York,"Morris, NY",571
New York,"Mount Hope, NY",7018
New York,Mount Ivy,6878
New York,Mount Kisco,11103
New York,"Mount Morris, NY",2905
New York,"Mount Pleasant, NY",43724
New York,Mount Sinai,12118
New York,"Mount Vernon, NY",68458
New York,Mountain Lodge Park,1588
New York,Munnsville,472
New York,Munsey Park,2715
New York,Munsons Corners,2728
New York,"Murray, NY",4988
New York,Muttontown,3657
New York,Myers Corner,6790
New York,"Nanticoke, NY",1672
New York,Nanuet,17882
New York,Napanoch,1174
New York,"Naples, NY",1025
New York,Napoli,1248
New York,Narrowsburg,431
New York,"Nassau, NY",1123
New York,"Natural Bridge, NY",365
New York,Nedrow,2244
New York,Nelliston,579
New York,"Nelsonville, NY",625
New York,"Nelson, NY",1980
New York,Nesconset,13387
New York,Neversink,3557
New York,New Albion,1972
New York,"New Baltimore, NY",3370
New York,"New Berlin, NY",990
New York,"New Bremen, NY",2706
New York,New Cassel,14059
New York,"New Castle, NY",17569
New York,New City,33559
New York,"New Hartford, NY",1848
New York,"New Haven, NY",2856
New York,New Hempstead,5306
New York,New Hudson,781
New York,New Hyde Park,9799
New York,"New Lebanon, NY",2305
New York,"New Lisbon, NY",1114
New York,New Paltz,6966
New York,New Rochelle,79637
New York,New Scotland,8648
New York,New Square,7691
New York,New Suffolk,349
New York,"New Windsor, NY",8922
New York,"New York Mills, NY",3307
New York,"New York, NY",8491079
New York,Newark Valley,964
New York,"Newark, NY",8902
New York,"Newburgh, NY",28358
New York,"Newcomb, NY",436
New York,"Newfane, NY",3822
New York,Newfield Hamlet,759
New York,"Newfield, NY",5179
New York,"Newport, NY",627
New York,Newstead,8594
New York,Niagara Falls,49219
New York,"Niagara, NY",8378
New York,"Nichols, NY",491
New York,"Niles, NY",1194
New York,Niskayuna,4859
New York,Nissequogue,1761
New York,Niverville,1662
New York,"Norfolk, NY",1327
New York,North Amityville,17862
New York,North Babylon,17509
New York,North Ballston Spa,1338
New York,North Bay Shore,18944
New York,North Bellmore,19941
New York,North Bellport,11545
New York,North Boston,2521
New York,North Castle,11841
New York,North Collins,1228
New York,"North Creek, NY",616
New York,North Dansville,5538
New York,"North East, NY",3031
New York,North Elba,8957
New York,North Gates,9512
New York,North Great River,4001
New York,North Greenbush,12075
New York,North Harmony,2267
New York,"North Haven, NY",864
New York,"North Hempstead, NY",226322
New York,"North Hills, NY",5167
New York,North Hornell,775
New York,"North Hudson, NY",240
New York,North Lindenhurst,11652
New York,North Lynbrook,793
New York,North Massapequa,17886
New York,North Merrick,12272
New York,North New Hyde Park,14899
New York,North Norwich,1783
New York,North Patchogue,7246
New York,North Rose,636
New York,"North Salem, NY",5104
New York,North Sea,4458
New York,North Syracuse,6882
New York,North Tonawanda,30929
New York,North Valley Stream,16628
New York,North Wantagh,11960
New York,"Northampton, NY",570
New York,Northeast Ithaca,2641
New York,"Northport, NY",7411
New York,"Northumberland, NY",5087
New York,"Northville, NY",1073
New York,Northwest Harbor,3317
New York,Northwest Ithaca,1413
New York,"Norway, NY",762
New York,"Norwich, NY",7009
New York,"Norwood, NY",1627
New York,Noyack,3568
New York,"Nunda, NY",1331
New York,Nyack,7002
New York,Oak Beach-Captree,286
New York,"Oakdale, NY",7974
New York,"Oakfield, NY",1770
New York,"Oceanside, NY",32109
New York,"Odessa, NY",578
New York,"Ogdensburg, NY",10895
New York,"Ogden, NY",19856
New York,"Ohio, NY",1002
New York,Olcott,1241
New York,Old Bethpage,5523
New York,Old Brookville,2196
New York,Old Field,917
New York,"Old Forge, NY",756
New York,Old Westbury,4613
New York,"Olean, NY",14043
New York,Olive,4419
New York,Oneida Castle,620
New York,"Oneida, NY",11192
New York,"Oneonta, NY",13838
New York,Onondaga,23101
New York,"Ontario, NY",10136
New York,Oppenheim,1924
New York,Orange Lake,6982
New York,"Orangeburg, NY",4568
New York,Orangetown,49212
New York,"Orangeville, NY",1355
New York,"Orange, NY",1609
New York,Orchard Park,3219
New York,"Orient, NY",743
New York,Oriskany Falls,720
New York,Oriskany,1378
New York,"Orleans, NY",2789
New York,"Orwell, NY",1167
New York,"Osceola, NY",229
New York,"Ossian, NY",789
New York,Ossining,25359
New York,Oswegatchie,4397
New York,"Oswego, NY",17988
New York,Otego,984
New York,Otisco,2541
New York,"Otisville, NY",1049
New York,"Otsego, NY",3900
New York,Otselic,1054
New York,Otto,808
New York,"Ovid, NY",626
New York,Owasco,3793
New York,Owego,3774
New York,"Oxford, NY",1425
New York,Oyster Bay Cove,2245
New York,Oyster Bay,6707
New York,Painted Post,2016
New York,Palatine Bridge,762
New York,"Palatine, NY",3240
New York,Palenville,1037
New York,"Palermo, NY",3664
New York,"Palmyra, NY",3436
New York,Pamelia Center,264
New York,Pamelia,3160
New York,"Panama, NY",462
New York,Parc,254
New York,Parishville,2153
New York,Parish,441
New York,"Paris, NY",4411
New York,"Parma, NY",15633
New York,Patchogue,12364
New York,Pattersonville-Rotterdam Junction,941
New York,"Patterson, NY",12023
New York,Paul Smiths,671
New York,Pavilion,2495
New York,Pawling,2309
New York,Peach Lake,1629
New York,"Pearl River, NY",15876
New York,Peconic,683
New York,Peekskill,24058
New York,Pelham Manor,5582
New York,"Pelham, NY",7025
New York,"Pembroke, NY",4292
New York,"Pendleton, NY",6397
New York,"Penfield, NY",36242
New York,Penn Yan,5061
New York,Perinton,46462
New York,"Perrysburg, NY",394
New York,"Perry, NY",3542
New York,"Persia, NY",2404
New York,"Perth, NY",3646
New York,"Peru, NY",1591
New York,Petersburgh,1525
New York,Pharsalia,593
New York,"Phelps, NY",1958
New York,"Philadelphia, NY",1246
New York,Philipstown,9662
New York,Philmont,1331
New York,Phoenicia,309
New York,"Phoenix, NY",2332
New York,Piercefield,310
New York,"Piermont, NY",2571
New York,Pierrepont Manor,228
New York,Pierrepont,2589
New York,Piffard,220
New York,"Pike, NY",371
New York,"Pinckney, NY",329
New York,Pine Bush,1780
New York,"Pine Hill, NY",275
New York,Pine Plains,1353
New York,"Pine Valley, NY",813
New York,"Pitcairn, NY",846
New York,Pitcher,803
New York,"Pittsfield, NY",1366
New York,"Pittsford, NY",1349
New York,Pittstown,5735
New York,Plainedge,8817
New York,"Plainfield, NY",915
New York,"Plainview, NY",26217
New York,Plandome Heights,1026
New York,Plandome Manor,875
New York,Plandome,1383
New York,Plattekill,1260
New York,Plattsburgh West,1364
New York,Plattsburgh,19740
New York,"Pleasant Valley, NY",1145
New York,"Pleasantville, NY",7154
New York,"Plymouth, NY",1804
New York,Poestenkill,1061
New York,Point Lookout,1219
New York,"Poland, NY",504
New York,"Pomfret, NY",14965
New York,"Pomona, NY",3205
New York,Pompey,7080
New York,Poquott,950
New York,"Port Byron, NY",1259
New York,Port Chester,29522
New York,Port Dickinson,1603
New York,Port Ewen,3546
New York,"Port Gibson, NY",453
New York,Port Henry,1154
New York,Port Jefferson Station,7838
New York,"Port Jefferson, NY",7835
New York,Port Jervis,8638
New York,Port Leyden,673
New York,Port Washington North,3203
New York,"Port Washington, NY",15846
New York,"Portage, NY",884
New York,"Porter, NY",6771
New York,"Portland, NY",4827
New York,Portville,989
New York,"Potsdam, NY",9617
New York,Pottersville,424
New York,"Potter, NY",1865
New York,Poughkeepsie,30513
New York,Pound Ridge,5104
New York,Prattsburgh,2085
New York,"Prattsville, NY",700
New York,Preble,1393
New York,Preston-Potter Hollow,366
New York,"Preston, NY",1044
New York,Princetown,2115
New York,"Prospect, NY",290
New York,"Providence, NY",1995
New York,"Pulaski, NY",2329
New York,Pulteney,1285
New York,Pultneyville,698
New York,Putnam Lake,3844
New York,Putnam Valley,11809
New York,"Putnam, NY",609
New York,Queensbury,27901
New York,"Queens, NY",2277251
New York,Quioque,816
New York,Quogue,986
New York,"Ramapo, NY",126595
New York,"Randolph, NY",1273
New York,Ransomville,1419
New York,Rapids,1636
New York,Rathbone,1126
New York,Ravena,3274
New York,"Reading, NY",1707
New York,Red Creek,519
New York,Red Hook,1977
New York,Red Oaks Mill,3613
New York,"Redfield, NY",550
New York,"Redford, NY",477
New York,"Redwood, NY",605
New York,Remsenburg-Speonk,2642
New York,"Remsen, NY",499
New York,Rensselaer Falls,329
New York,Rensselaerville,1843
New York,"Rensselaer, NY",9471
New York,Retsof,340
New York,Rhinebeck,2629
New York,Rhinecliff,425
New York,"Richburg, NY",443
New York,Richfield Springs,1238
New York,"Richfield, NY",2388
New York,"Richford, NY",1172
New York,"Richland, NY",5718
New York,Richmondville,881
New York,"Richmond, NY",3361
